sample_idx,cycle_idx,pose_idx,pose_name,j1,j2,j3,j4,gripper,robot_u,robot_v,robot_d,robot_conf,robot_bbox,image_path
60,1,10,grid_10_j1_+0.00_j2_-1.05_j3_+0.85,-0.5506991147994995,-0.6504078507423401,1.2486603260040283,-0.35281556844711304,-1.7626196495257318e-05,260,230,0.8860000252723694,0.9235892295837402,"[207.1273193359375, 184.35946655273438, 313.21527099609375, 276.08111572265625]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0060_cycle_01_pose_10_grid_10_j1_+0.00_j2_-1.05_j3_+0.85.jpg
61,1,10,grid_10_j1_+0.00_j2_-1.05_j3_+0.85,-0.5215534567832947,-0.6734175682067871,1.240990400314331,-0.35281556844711304,-1.7626196495257318e-05,260,230,0.8860000252723694,0.9214658737182617,"[207.0205078125, 184.29864501953125, 313.71527099609375, 276.5047607421875]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0061_cycle_01_pose_10_grid_10_j1_+0.00_j2_-1.05_j3_+0.85.jpg
62,1,10,grid_10_j1_+0.00_j2_-1.05_j3_+0.85,-0.4218447208404541,-0.7470486164093018,1.1581554412841797,-0.35281556844711304,4.259199937184377e-10,262,227,0.881000030040741,0.9291695952415466,"[210.18246459960938, 180.98382568359375, 314.4004211425781, 273.423828125]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0062_cycle_01_pose_10_grid_10_j1_+0.00_j2_-1.05_j3_+0.85.jpg
63,1,10,grid_10_j1_+0.00_j2_-1.05_j3_+0.85,-0.3037281930446625,-0.832951545715332,1.0707186460494995,-0.35281556844711304,-1.7626196495257318e-05,269,205,0.8690000653266907,0.9374229311943054,"[216.41519165039062, 163.1895751953125, 322.9604797363281, 248.1256103515625]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0063_cycle_01_pose_10_grid_10_j1_+0.00_j2_-1.05_j3_+0.85.jpg
64,1,10,grid_10_j1_+0.00_j2_-1.05_j3_+0.85,-0.2040194422006607,-0.9081166386604309,0.9955535531044006,-0.35281556844711304,-1.7626196495257318e-05,284,179,0.8560000538825989,0.9379336833953857,"[230.75779724121094, 142.7643585205078, 337.899658203125, 217.22117614746094]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0064_cycle_01_pose_10_grid_10_j1_+0.00_j2_-1.05_j3_+0.85.jpg
65,1,11,grid_11_j1_+0.00_j2_-1.05_j3_+1.05,-0.10737865418195724,-0.9756118059158325,0.9295923709869385,-0.35281556844711304,-1.7626196495257318e-05,295,162,0.8550000667572022,0.9340606331825256,"[243.3228759765625, 125.88815307617188, 346.8056640625, 198.74105834960938]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0065_cycle_01_pose_11_grid_11_j1_+0.00_j2_-1.05_j3_+1.05.jpg
66,1,11,grid_11_j1_+0.00_j2_-1.05_j3_+1.05,-0.08897088468074799,-0.9924855828285217,0.937262237071991,-0.35281556844711304,-1.7626196495257318e-05,304,149,0.8580000281333924,0.9393510818481445,"[255.0576171875, 112.71097564697266, 354.83575439453125, 186.35018920898438]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0066_cycle_01_pose_11_grid_11_j1_+0.00_j2_-1.05_j3_+1.05.jpg
67,1,11,grid_11_j1_+0.00_j2_-1.05_j3_+1.05,-0.06902913749217987,-1.0047574043273926,0.9710098505020142,-0.35281556844711304,-1.7626196495257318e-05,307,147,0.8610000491142273,0.9446120858192444,"[257.77203369140625, 111.50285339355469, 357.84857177734375, 182.61878967285156]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0067_cycle_01_pose_11_grid_11_j1_+0.00_j2_-1.05_j3_+1.05.jpg
68,1,11,grid_11_j1_+0.00_j2_-1.05_j3_+1.05,-0.0475534051656723,-1.0185632705688477,0.9955535531044006,-0.35281556844711304,-1.7626196495257318e-05,309,151,0.8620000362396241,0.9421651363372803,"[259.49871826171875, 115.46088409423828, 359.39324951171875, 187.0062255859375]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0068_cycle_01_pose_11_grid_11_j1_+0.00_j2_-1.05_j3_+1.05.jpg
69,1,11,grid_11_j1_+0.00_j2_-1.05_j3_+1.05,-0.032213594764471054,-1.0308350324630737,1.0139613151550293,-0.35281556844711304,-1.7626196495257318e-05,311,153,0.8660000443458558,0.9417012929916382,"[261.2529296875, 117.30178833007812, 361.1177978515625, 189.80105590820312]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0069_cycle_01_pose_11_grid_11_j1_+0.00_j2_-1.05_j3_+1.05.jpg
70,1,11,grid_11_j1_+0.00_j2_-1.05_j3_+1.05,-0.01073786523193121,-1.0446408987045288,1.0369709730148315,-0.35281556844711304,-1.7626196495257318e-05,312,154,0.8700000524520874,0.9411787986755371,"[262.2521057128906, 118.75410461425781, 362.0075988769531, 189.97947692871094]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0070_cycle_01_pose_11_grid_11_j1_+0.00_j2_-1.05_j3_+1.05.jpg
71,1,11,grid_11_j1_+0.00_j2_-1.05_j3_+1.05,-0.0015339808305725455,-1.052310824394226,1.0492428541183472,-0.35281556844711304,-1.7626196495257318e-05,313,156,0.8710000395774842,0.9405372738838196,"[264.039794921875, 120.5512924194336, 363.1678466796875, 192.36117553710938]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0071_cycle_01_pose_11_grid_11_j1_+0.00_j2_-1.05_j3_+1.05.jpg
72,1,12,grid_12_j1_+0.00_j2_-1.05_j3_+1.25,-0.0015339808305725455,-1.052310824394226,1.0492428541183472,-0.35281556844711304,-1.7626196495257318e-05,315,158,0.8720000267028809,0.9363182187080383,"[265.3704833984375, 122.24434661865234, 364.83404541015625, 194.33010864257812]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0072_cycle_01_pose_12_grid_12_j1_+0.00_j2_-1.05_j3_+1.25.jpg
73,1,12,grid_12_j1_+0.00_j2_-1.05_j3_+1.25,-0.0015339808305725455,-1.052310824394226,1.0829904079437256,-0.35281556844711304,-1.7626196495257318e-05,315,157,0.8720000267028809,0.9387339353561401,"[265.3597412109375, 122.07840728759766, 364.8702392578125, 193.79434204101562]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0073_cycle_01_pose_12_grid_12_j1_+0.00_j2_-1.05_j3_+1.25.jpg
74,1,12,grid_12_j1_+0.00_j2_-1.05_j3_+1.25,-0.0015339808305725455,-1.0507768392562866,1.1259418725967407,-0.35281556844711304,-1.7626196495257318e-05,314,162,0.8720000267028809,0.9443050026893616,"[265.16107177734375, 127.30431365966797, 364.75762939453125, 198.01727294921875]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0074_cycle_01_pose_12_grid_12_j1_+0.00_j2_-1.05_j3_+1.25.jpg
75,1,12,grid_12_j1_+0.00_j2_-1.05_j3_+1.25,-0.0015339808305725455,-1.052310824394226,1.162757396697998,-0.35281556844711304,-1.7626196495257318e-05,314,168,0.8750000476837159,0.9314956068992615,"[264.96624755859375, 133.9697723388672, 364.0418701171875, 203.5495147705078]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0075_cycle_01_pose_12_grid_12_j1_+0.00_j2_-1.05_j3_+1.25.jpg
76,1,12,grid_12_j1_+0.00_j2_-1.05_j3_+1.25,-0.0015339808305725455,-1.052310824394226,1.1995729207992554,-0.35281556844711304,-1.7626196495257318e-05,314,173,0.8700000524520874,0.9405257105827332,"[264.834228515625, 139.31060791015625, 363.54925537109375, 207.88217163085938]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0076_cycle_01_pose_12_grid_12_j1_+0.00_j2_-1.05_j3_+1.25.jpg
77,1,12,grid_12_j1_+0.00_j2_-1.05_j3_+1.25,-0.0015339808305725455,-1.052310824394226,1.2333205938339233,-0.35281556844711304,-1.7626196495257318e-05,313,178,0.8750000476837159,0.9420545697212219,"[265.05499267578125, 143.5491943359375, 362.74078369140625, 213.50799560546875]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0077_cycle_01_pose_12_grid_12_j1_+0.00_j2_-1.05_j3_+1.25.jpg
78,1,12,grid_12_j1_+0.00_j2_-1.05_j3_+1.25,-0.0015339808305725455,-1.052310824394226,1.2486603260040283,-0.35281556844711304,-1.7626196495257318e-05,314,184,0.8790000557899476,0.9323800206184387,"[265.28924560546875, 148.68057250976562, 363.0518798828125, 219.99453735351562]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0078_cycle_01_pose_12_grid_12_j1_+0.00_j2_-1.05_j3_+1.25.jpg
79,1,13,grid_13_j1_+0.00_j2_-0.85_j3_+0.85,-0.0015339808305725455,-1.052310824394226,1.2486603260040283,-0.35281556844711304,-1.7626196495257318e-05,313,186,0.8780000686645508,0.9328170418739319,"[265.16192626953125, 150.44625854492188, 362.67572021484375, 222.80612182617188]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0079_cycle_01_pose_13_grid_13_j1_+0.00_j2_-0.85_j3_+0.85.jpg
80,1,13,grid_13_j1_+0.00_j2_-0.85_j3_+0.85,-0.0015339808305725455,-1.023165225982666,1.1949710845947266,-0.35281556844711304,-1.7626196495257318e-05,313,186,0.8800000429153443,0.9325374364852905,"[265.16607666015625, 150.37631225585938, 362.632568359375, 222.75143432617188]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0080_cycle_01_pose_13_grid_13_j1_+0.00_j2_-0.85_j3_+0.85.jpg
81,1,13,grid_13_j1_+0.00_j2_-0.85_j3_+0.85,-0.0015339808305725455,-0.977145791053772,1.101398229598999,-0.35281556844711304,-1.7626196495257318e-05,314,181,0.8730000138282776,0.9373463988304138,"[264.7862548828125, 145.97085571289062, 363.484619140625, 216.64013671875]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0081_cycle_01_pose_13_grid_13_j1_+0.00_j2_-0.85_j3_+0.85.jpg
82,1,13,grid_13_j1_+0.00_j2_-0.85_j3_+0.85,-0.0015339808305725455,-0.9433981776237488,1.026233196258545,-0.35281556844711304,-1.7626196495257318e-05,314,171,0.8590000152587891,0.9342077970504761,"[264.447998046875, 137.3193359375, 364.7801513671875, 206.40185546875]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0082_cycle_01_pose_13_grid_13_j1_+0.00_j2_-0.85_j3_+0.85.jpg
83,1,13,grid_13_j1_+0.00_j2_-0.85_j3_+0.85,-0.0015339808305725455,-0.905048668384552,0.9572039842605591,-0.35281556844711304,-1.7626196495257318e-05,315,163,0.8570000410079956,0.9431295990943909,"[264.39794921875, 128.03736877441406, 365.6444091796875, 199.45982360839844]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0083_cycle_01_pose_13_grid_13_j1_+0.00_j2_-0.85_j3_+0.85.jpg
84,1,13,grid_13_j1_+0.00_j2_-0.85_j3_+0.85,-0.0015339808305725455,-0.8682331442832947,0.8851069211959839,-0.35281556844711304,-1.7626196495257318e-05,314,156,0.8540000200271607,0.9381151795387268,"[264.1451721191406, 120.0555191040039, 365.6770324707031, 193.56118774414062]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0084_cycle_01_pose_13_grid_13_j1_+0.00_j2_-0.85_j3_+0.85.jpg
85,1,13,grid_13_j1_+0.00_j2_-0.85_j3_+0.85,-0.0015339808305725455,-0.8513593077659607,0.8482913970947266,-0.35281556844711304,-1.7626196495257318e-05,315,150,0.8510000586509705,0.9370872378349304,"[264.1781005859375, 113.67103576660156, 366.880859375, 188.0328826904297]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0085_cycle_01_pose_13_grid_13_j1_+0.00_j2_-0.85_j3_+0.85.jpg
86,1,14,grid_14_j1_+0.00_j2_-0.85_j3_+1.05,-0.0015339808305725455,-0.8513593077659607,0.8482913970947266,-0.35281556844711304,-1.7626196495257318e-05,315,146,0.8490000247955323,0.9396390914916992,"[263.9555969238281, 109.5178451538086, 366.8105773925781, 183.48672485351562]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0086_cycle_01_pose_14_grid_14_j1_+0.00_j2_-0.85_j3_+1.05.jpg
87,1,14,grid_14_j1_+0.00_j2_-0.85_j3_+1.05,-0.0015339808305725455,-0.8513593077659607,0.8636311888694763,-0.35281556844711304,-1.7626196495257318e-05,315,146,0.8480000376701355,0.9387322664260864,"[263.9790954589844, 109.50039672851562, 366.8661804199219, 183.6123046875]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0087_cycle_01_pose_14_grid_14_j1_+0.00_j2_-0.85_j3_+1.05.jpg
88,1,14,grid_14_j1_+0.00_j2_-0.85_j3_+1.05,-0.0015339808305725455,-0.8528932929039001,0.9065826535224915,-0.35281556844711304,-1.7626196495257318e-05,315,148,0.850000011920929,0.9402359127998352,"[263.9523010253906, 110.7076644897461, 366.9017028808594, 185.61367797851562]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0088_cycle_01_pose_14_grid_14_j1_+0.00_j2_-0.85_j3_+1.05.jpg
89,1,14,grid_14_j1_+0.00_j2_-0.85_j3_+1.05,-0.0015339808305725455,-0.8513593077659607,0.9464661478996277,-0.35281556844711304,-1.7626196495257318e-05,315,153,0.850000011920929,0.9372830390930176,"[263.8741455078125, 116.97991943359375, 366.73382568359375, 190.38589477539062]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0089_cycle_01_pose_14_grid_14_j1_+0.00_j2_-0.85_j3_+1.05.jpg
90,1,14,grid_14_j1_+0.00_j2_-0.85_j3_+1.05,-0.0015339808305725455,-0.8528932929039001,0.9909515976905823,-0.35281556844711304,-1.7626196495257318e-05,315,159,0.850000011920929,0.9404758214950562,"[263.82647705078125, 122.46504974365234, 366.25384521484375, 195.69747924804688]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0090_cycle_01_pose_14_grid_14_j1_+0.00_j2_-0.85_j3_+1.05.jpg
91,1,14,grid_14_j1_+0.00_j2_-0.85_j3_+1.05,-0.0015339808305725455,-0.8513593077659607,1.0277671813964844,-0.35281556844711304,-1.7626196495257318e-05,314,165,0.8520000457763672,0.9396383166313171,"[263.6729736328125, 129.60806274414062, 365.9786376953125, 202.06668090820312]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0091_cycle_01_pose_14_grid_14_j1_+0.00_j2_-0.85_j3_+1.05.jpg
92,1,14,grid_14_j1_+0.00_j2_-0.85_j3_+1.05,-0.0015339808305725455,-0.8528932929039001,1.0492428541183472,-0.35281556844711304,-1.7626196495257318e-05,315,171,0.850000011920929,0.9363139271736145,"[264.110107421875, 136.05343627929688, 366.1943359375, 207.18597412109375]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0092_cycle_01_pose_14_grid_14_j1_+0.00_j2_-0.85_j3_+1.05.jpg
93,1,15,grid_15_j1_+0.00_j2_-0.85_j3_+1.25,-0.0015339808305725455,-0.8528932929039001,1.0507768392562866,-0.35281556844711304,-1.7626196495257318e-05,314,175,0.8520000457763672,0.9421184062957764,"[264.0399169921875, 139.38714599609375, 365.7198486328125, 212.46310424804688]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0093_cycle_01_pose_15_grid_15_j1_+0.00_j2_-0.85_j3_+1.25.jpg
94,1,15,grid_15_j1_+0.00_j2_-0.85_j3_+1.25,0.0,-0.85,1.25,-0.35,0.0,314,175,0.8520000457763672,0.9407991170883179,"[264.22137451171875, 139.42617797851562, 365.73175048828125, 212.39035034179688]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0094_cycle_01_pose_15_grid_15_j1_+0.00_j2_-0.85_j3_+1.25.jpg
95,1,15,grid_15_j1_+0.00_j2_-0.85_j3_+1.25,-0.0015339808305725455,-0.8528932929039001,1.1581554412841797,-0.35281556844711304,-1.7626196495257318e-05,314,187,0.8570000410079956,0.9367417693138123,"[264.1601867675781, 149.049072265625, 365.1622619628906, 225.2432861328125]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0095_cycle_01_pose_15_grid_15_j1_+0.00_j2_-0.85_j3_+1.25.jpg
96,1,15,grid_15_j1_+0.00_j2_-0.85_j3_+1.25,-0.0015339808305725455,-0.8528932929039001,1.193437099456787,-0.35281556844711304,-1.7626196495257318e-05,314,191,0.8540000200271607,0.9409884214401245,"[264.066650390625, 152.85513305664062, 365.05712890625, 229.89657592773438]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0096_cycle_01_pose_15_grid_15_j1_+0.00_j2_-0.85_j3_+1.25.jpg
97,1,15,grid_15_j1_+0.00_j2_-0.85_j3_+1.25,-0.0015339808305725455,-0.8544272780418396,1.228718638420105,-0.35281556844711304,-1.7626196495257318e-05,314,194,0.8550000667572022,0.9245901107788086,"[263.97320556640625, 155.40760803222656, 364.84759521484375, 233.19972229003906]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0097_cycle_01_pose_15_grid_15_j1_+0.00_j2_-0.85_j3_+1.25.jpg
98,1,15,grid_15_j1_+0.00_j2_-0.85_j3_+1.25,-0.0015339808305725455,-0.8544272780418396,1.2471263408660889,-0.35281556844711304,-1.7626196495257318e-05,314,201,0.8580000281333924,0.925380527973175,"[264.05230712890625, 161.9249267578125, 364.13519287109375, 242.005859375]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0098_cycle_01_pose_15_grid_15_j1_+0.00_j2_-0.85_j3_+1.25.jpg
99,1,16,grid_16_j1_+0.00_j2_-0.65_j3_+0.85,-0.0015339808305725455,-0.8544272780418396,1.2471263408660889,-0.35281556844711304,-1.7626196495257318e-05,314,206,0.8590000152587891,0.899099588394165,"[264.32049560546875, 165.76821899414062, 364.39288330078125, 247.80615234375]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0099_cycle_01_pose_16_grid_16_j1_+0.00_j2_-0.65_j3_+0.85.jpg
100,1,16,grid_16_j1_+0.00_j2_-0.65_j3_+0.85,-0.0015339808305725455,-0.8283496499061584,1.2011069059371948,-0.35281556844711304,-1.7626196495257318e-05,314,207,0.8610000491142273,0.9040572643280029,"[264.27294921875, 165.79232788085938, 364.271484375, 248.33193969726562]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0100_cycle_01_pose_16_grid_16_j1_+0.00_j2_-0.65_j3_+0.85.jpg
101,1,16,grid_16_j1_+0.00_j2_-0.65_j3_+0.85,-0.0015339808305725455,-0.7823302149772644,1.1106021404266357,-0.35281556844711304,-1.7626196495257318e-05,314,202,0.8550000667572022,0.9213143587112427,"[264.01080322265625, 162.82998657226562, 364.39105224609375, 242.83306884765625]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0101_cycle_01_pose_16_grid_16_j1_+0.00_j2_-0.65_j3_+0.85.jpg
102,1,16,grid_16_j1_+0.00_j2_-0.65_j3_+0.85,-0.0015339808305725455,-0.7455146908760071,1.0323690176010132,-0.35281556844711304,-1.7626196495257318e-05,314,191,0.8510000586509705,0.9460397362709045,"[263.5767822265625, 151.89959716796875, 365.508544921875, 231.042236328125]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0102_cycle_01_pose_16_grid_16_j1_+0.00_j2_-0.65_j3_+0.85.jpg
103,1,16,grid_16_j1_+0.00_j2_-0.65_j3_+0.85,-0.0015339808305725455,-0.7102330923080444,0.9679418802261353,-0.35281556844711304,-1.7626196495257318e-05,315,185,0.850000011920929,0.9418162703514099,"[263.5281982421875, 146.8377685546875, 366.546630859375, 224.60107421875]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0103_cycle_01_pose_16_grid_16_j1_+0.00_j2_-0.65_j3_+0.85.jpg
104,1,16,grid_16_j1_+0.00_j2_-0.65_j3_+0.85,-0.0015339808305725455,-0.6734175682067871,0.8912428617477417,-0.35281556844711304,-1.7626196495257318e-05,315,178,0.8350000262260437,0.9450196623802185,"[263.89117431640625, 140.53128051757812, 367.05047607421875, 217.16293334960938]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0104_cycle_01_pose_16_grid_16_j1_+0.00_j2_-0.65_j3_+0.85.jpg
105,1,16,grid_16_j1_+0.00_j2_-0.65_j3_+0.85,-0.0015339808305725455,-0.6488738656044006,0.8482913970947266,-0.35281556844711304,-1.7626196495257318e-05,314,171,0.8280000567436219,0.9429098963737488,"[262.9769287109375, 133.39315795898438, 366.85430908203125, 209.09652709960938]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0105_cycle_01_pose_16_grid_16_j1_+0.00_j2_-0.65_j3_+0.85.jpg
106,1,17,grid_17_j1_+0.00_j2_-0.65_j3_+1.05,-0.0015339808305725455,-0.6488738656044006,0.8482913970947266,-0.35281556844711304,-1.7626196495257318e-05,314,164,0.8200000405311585,0.9383060336112976,"[261.739501953125, 126.95037841796875, 366.28973388671875, 202.92587280273438]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0106_cycle_01_pose_17_grid_17_j1_+0.00_j2_-0.65_j3_+1.05.jpg
107,1,17,grid_17_j1_+0.00_j2_-0.65_j3_+1.05,-0.0015339808305725455,-0.6488738656044006,0.8482913970947266,-0.35281556844711304,-1.7626196495257318e-05,313,165,0.8190000534057618,0.9384851455688477,"[261.7349548339844, 127.2413330078125, 365.7433166503906, 203.0101318359375]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0107_cycle_01_pose_17_grid_17_j1_+0.00_j2_-0.65_j3_+1.05.jpg
108,1,17,grid_17_j1_+0.00_j2_-0.65_j3_+1.05,-0.0015339808305725455,-0.6488738656044006,0.8620972037315369,-0.35281556844711304,-1.7626196495257318e-05,313,165,0.8200000405311585,0.9394773244857788,"[261.604736328125, 127.36529541015625, 365.73681640625, 203.04959106445312]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0108_cycle_01_pose_17_grid_17_j1_+0.00_j2_-0.65_j3_+1.05.jpg
109,1,17,grid_17_j1_+0.00_j2_-0.65_j3_+1.05,-0.0015339808305725455,-0.6488738656044006,0.905048668384552,-0.35281556844711304,-1.7626196495257318e-05,313,167,0.8230000615119935,0.9404441714286804,"[261.3067626953125, 128.89801025390625, 365.52001953125, 206.072509765625]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0109_cycle_01_pose_17_grid_17_j1_+0.00_j2_-0.65_j3_+1.05.jpg
110,1,17,grid_17_j1_+0.00_j2_-0.65_j3_+1.05,-0.0015339808305725455,-0.6488738656044006,0.9464661478996277,-0.35281556844711304,-1.7626196495257318e-05,313,175,0.8300000309944153,0.9471587538719177,"[260.9331359863281, 136.8987579345703, 365.0991516113281, 213.1291046142578]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0110_cycle_01_pose_17_grid_17_j1_+0.00_j2_-0.65_j3_+1.05.jpg
111,1,17,grid_17_j1_+0.00_j2_-0.65_j3_+1.05,-0.0015339808305725455,-0.6488738656044006,0.983281672000885,-0.35281556844711304,-1.7626196495257318e-05,312,181,0.8290000438690186,0.9464238882064819,"[261.1295166015625, 142.4615478515625, 364.6585693359375, 220.63934326171875]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0111_cycle_01_pose_17_grid_17_j1_+0.00_j2_-0.65_j3_+1.05.jpg
112,1,17,grid_17_j1_+0.00_j2_-0.65_j3_+1.05,-0.0015339808305725455,-0.6504078507423401,1.0185632705688477,-0.35281556844711304,-1.7626196495257318e-05,312,187,0.8330000519752503,0.9494809508323669,"[260.83184814453125, 146.615234375, 364.05279541015625, 227.76724243164062]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0112_cycle_01_pose_17_grid_17_j1_+0.00_j2_-0.65_j3_+1.05.jpg
113,1,18,grid_18_j1_+0.00_j2_-0.65_j3_+1.25,-0.0015339808305725455,-0.6488738656044006,1.0477088689804077,-0.35281556844711304,-1.7626196495257318e-05,312,190,0.834000039100647,0.9385669231414795,"[260.92742919921875, 150.64065551757812, 363.63311767578125, 229.84103393554688]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0113_cycle_01_pose_18_grid_18_j1_+0.00_j2_-0.65_j3_+1.25.jpg
114,1,18,grid_18_j1_+0.00_j2_-0.65_j3_+1.25,-0.0015339808305725455,-0.6488738656044006,1.084524393081665,-0.35281556844711304,-1.7626196495257318e-05,311,195,0.8410000085830689,0.9251117706298828,"[260.7647705078125, 155.12142944335938, 363.0631103515625, 235.66702270507812]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0114_cycle_01_pose_18_grid_18_j1_+0.00_j2_-0.65_j3_+1.25.jpg
115,1,18,grid_18_j1_+0.00_j2_-0.65_j3_+1.25,-0.0015339808305725455,-0.6504078507423401,1.119805932044983,-0.35281556844711304,-1.7626196495257318e-05,312,203,0.8460000634193421,0.902511477470398,"[260.82403564453125, 160.70889282226562, 363.29345703125, 246.22988891601562]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0115_cycle_01_pose_18_grid_18_j1_+0.00_j2_-0.65_j3_+1.25.jpg
116,1,18,grid_18_j1_+0.00_j2_-0.65_j3_+1.25,-0.0015339808305725455,-0.6504078507423401,1.1581554412841797,-0.35281556844711304,-1.7626196495257318e-05,312,214,0.8510000586509705,0.8733969330787659,"[261.05352783203125, 167.52529907226562, 363.23614501953125, 261.0464172363281]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0116_cycle_01_pose_18_grid_18_j1_+0.00_j2_-0.65_j3_+1.25.jpg
117,1,18,grid_18_j1_+0.00_j2_-0.65_j3_+1.25,-0.0015339808305725455,-0.6504078507423401,1.2195147275924683,-0.35281556844711304,-1.7626196495257318e-05,311,227,0.8540000200271607,0.9164171814918518,"[261.20916748046875, 173.27127075195312, 362.54949951171875, 281.007568359375]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0117_cycle_01_pose_18_grid_18_j1_+0.00_j2_-0.65_j3_+1.25.jpg
118,1,18,grid_18_j1_+0.00_j2_-0.65_j3_+1.25,-0.0015339808305725455,-0.6504078507423401,1.2486603260040283,-0.35281556844711304,-1.7626196495257318e-05,311,232,0.8580000281333924,0.9085161089897156,"[261.6600341796875, 182.08782958984375, 361.772705078125, 282.8030700683594]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0118_cycle_01_pose_18_grid_18_j1_+0.00_j2_-0.65_j3_+1.25.jpg
119,1,19,grid_19_j1_+0.55_j2_-1.05_j3_+0.85,-0.0015339808305725455,-0.6504078507423401,1.2471263408660889,-0.35281556844711304,-1.7626196495257318e-05,311,234,0.8600000619888306,0.9234932065010071,"[261.88623046875, 186.16806030273438, 361.5877685546875, 283.8211669921875]",src/CALIBRATION/robot_camera_calibration_samples/2026-06-15_05-23-00/sample_0119_cycle_01_pose_19_grid_19_j1_+0.55_j2_-1.05_j3_+0.85.jpg
